Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22
353	141.39326	650.1566	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.54428	540.09283	 	 	 	 	 	 	 	 	 	 	295.82047	678.5623	 
354	141.34616	650.18066	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5412	538.9432	 	 	 	 	 	 	 	 	 	 	295.71155	677.86536	 
355	141.31213	650.14526	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.53995	538.68976	 	 	 	 	 	 	 	 	 	 	296.9006	678.3654	 
356	141.33197	650.1464	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5466	537.88416	 	 	 	 	 	 	 	 	 	 	296.39276	678.16956	 
357	141.33003	650.13214	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.54254	538.778	 	 	 	 	 	 	 	 	 	 	296.1414	678.41254	 
358	141.39314	650.1028	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55948	540.24786	 	 	 	 	 	 	 	 	 	 	295.8647	678.4658	 
359	141.34229	650.0654	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55713	541.01	 	 	 	 	 	 	 	 	 	 	296.11765	678.67645	 
360	141.39627	650.0944	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.55676	540.5742	 	 	 	 	 	 	 	 	 	 	296.6085	677.98975	 
361	141.43	650.0403	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.56628	539.8196	 	 	 	 	 	 	 	 	 	 	296.40463	678.06934	 
362	141.45819	650.0459	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5759	541.5565	 	 	 	 	 	 	 	 	 	 	295.4681	678.7638	 
363	141.44289	650.03845	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5794	541.19855	 	 	 	 	 	 	 	 	 	 	296.27615	678.32556	 
364	141.4791	650.0795	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5695	540.70844	 	 	 	 	 	 	 	 	 	 	296.13687	677.13684	 
365	141.44193	650.119	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5728	541.4272	 	 	 	 	 	 	 	 	 	 	295.9762	678.08264	 
366	141.46399	650.09467	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	302.9755	588.4501	 	 	 	 	 	 	 	 	 	 	 	 	 
367	141.42667	650.11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.5624	539.7258	 	 	 	 	 	 	 	 	 	 	 	 	 
368	141.38591	650.08325	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.56134	540.62555	 	 	 	 	 	 	 	 	 	 	 	 	 
369	141.33762	650.2196	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.54913	540.05493	 	 	 	 	 	 	 	 	 	 	 	 	 
370	141.40244	650.21893	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	306.54733	538.21594	 	 	 	 	 	 	 	 	 	 	 	 	 

Track 	Length	Distance traveled	Nr of Frames
1	917.39026	624.80865	370
2	1333.5056	3.3893945	154
3	10.291209	0.18610865	23
4	10.977561	0.5763859	21
5	6.7727714	1.1975862	12
6	7.05786	0.6508012	13
7	50.878136	18.951216	151
8	11.660499	0.4483918	22
9	418.57043	2.9598114	33
10	4.9861445	0.3144125	10
11	6.322521	0.55292296	11
12	171.50912	44.888756	22
13	9.834539	0.20686005	17
14	1250.0586	50.75631	81
15	7.7775593	0.34107527	14
16	5.6278276	0.5439486	10
17	8.213574	0.805486	12
18	621.5181	0.8490591	80
19	6.201915	0.8852888	12
20	11.997412	0.90844715	24
21	5.7771497	0.21956791	10
22	12.316033	0.304676	20
